City,Driverid (Geolocation),Event,State,Truckid (Geolocation),Event Ind,Idling Ind,Latitude,Longitude,Velocity
Jacumba,A71,normal,California,A71,0,0,32.61768,-116.187424,48
Santa Rosa,A15,normal,California,A15,0,0,38.440467,-122.714431,64
Bakersfield,A73,lane departure,California,A73,1,0,35.373292,-119.018712,68
Glen Ellen,A25,normal,California,A25,0,0,38.36408,-122.524149,51
La Puente,A64,normal,California,A64,0,0,34.020011,-117.949508,21
Santa Rosa,A65,normal,California,A65,0,0,38.440467,-122.714431,60
San Diego,A92,normal,California,A92,0,0,32.715329,-117.157255,47
San Quentin,A33,normal,California,A33,0,0,37.941325,-122.484704,58
Santa Rosa,A35,overspeed,California,A35,1,0,38.440467,-122.714431,81
Modesto,A74,normal,California,A74,0,1,37.639097,-120.996878,0
Ojai,A22,normal,California,A22,0,0,34.44805,-119.242889,41
Arbuckle,A89,normal,California,A89,0,0,39.017396,-122.057748,32
San Quentin,A6,normal,California,A6,0,1,37.941325,-122.484704,0
Modesto,A97,normal,California,A97,0,1,37.639097,-120.996878,0
Klamath,A9,normal,California,A9,0,1,41.526509,-124.038407,0
Santa Rosa,A71,normal,California,A71,0,0,38.440467,-122.714431,52
Jacumba,A17,normal,California,A17,0,0,32.61768,-116.187424,31
Antelope,A17,normal,California,A17,0,0,38.716687,-121.364422,42
Ukiah,A18,normal,California,A18,0,0,39.150171,-123.207783,33
Santa Rosa,A15,normal,California,A15,0,0,38.440467,-122.714431,15
Kneeland,A41,lane departure,California,A41,1,0,40.761243,-123.994778,48
Bakersfield,A4,normal,California,A4,0,0,35.373292,-119.018712,32
Palo Cedro,A61,normal,California,A61,0,0,40.563763,-122.238892,41
San Diego,A65,normal,California,A65,0,0,32.715329,-117.157255,19
Holtville,A36,normal,California,A36,0,0,32.811161,-115.380264,41
Palo Cedro,A30,normal,California,A30,0,1,40.563763,-122.238892,0
Glen Ellen,A6,normal,California,A6,0,0,38.36408,-122.524149,73
San Francisco,A4,normal,California,A4,0,1,37.77493,-122.419416,0
San Dimas,A52,normal,California,A52,0,0,34.106676,-117.806726,58
San Quentin,A2,normal,California,A2,0,1,37.941325,-122.484704,0
San Francisco,A76,normal,California,A76,0,0,37.77493,-122.419416,33
La Quinta,A11,normal,California,A11,0,0,33.663357,-116.310009,21
Antelope,A85,normal,California,A85,0,0,38.716687,-121.364422,41
Santa Rosa,A50,normal,California,A50,0,0,38.440467,-122.714431,56
San Diego,A78,normal,California,A78,0,1,32.715329,-117.157255,0
Fresno,A54,normal,California,A54,0,0,36.746842,-119.772587,60
Gilroy,A55,normal,California,A55,0,0,37.005782,-121.568275,41
Santa Rosa,A85,normal,California,A85,0,1,38.440467,-122.714431,0
Santa Maria,A35,normal,California,A35,0,0,34.953034,-120.435719,48
Cloverdale,A94,normal,California,A94,0,1,38.805462,-123.017223,0
Bakersfield,A88,lane departure,California,A88,1,0,35.373292,-119.018712,17
Willits,A81,normal,California,A81,0,1,39.409608,-123.355566,0
Santa Rosa,A77,normal,California,A77,0,1,38.440467,-122.714431,0
Aptos,A92,normal,California,A92,0,0,36.977173,-121.899402,62
Santa Paula,A52,overspeed,California,A52,1,0,34.354166,-119.059271,91
Aptos,A61,normal,California,A61,0,0,36.977173,-121.899402,53
Stockton,A10,normal,California,A10,0,0,37.957702,-121.29078,56
Santa Rosa,A95,normal,California,A95,0,0,38.440467,-122.714431,54
Holtville,A40,normal,California,A40,0,0,32.811161,-115.380264,43
Irvine,A94,normal,California,A94,0,0,33.683947,-117.794694,34
Ojai,A99,normal,California,A99,0,0,34.44805,-119.242889,70
Aptos,A74,normal,California,A74,0,0,36.977173,-121.899402,70
San Francisco,A54,normal,California,A54,0,1,37.77493,-122.419416,0
La Palma,A32,normal,California,A32,0,0,33.846404,-118.046731,40
Palmdale,A59,normal,California,A59,0,1,34.579434,-118.116461,0
Santa Rosa,A42,normal,California,A42,0,0,38.440467,-122.714431,71
Glen Ellen,A2,normal,California,A2,0,0,38.36408,-122.524149,29
Klamath,A40,normal,California,A40,0,1,41.526509,-124.038407,0
Knightsen,A16,normal,California,A16,0,0,37.968812,-121.668008,28
Redding,A49,normal,California,A49,0,0,40.58654,-122.391675,42
Gilroy,A74,normal,California,A74,0,0,37.005782,-121.568275,54
Gilroy,A24,normal,California,A24,0,0,37.005782,-121.568275,42
Gilroy,A55,normal,California,A55,0,0,37.005782,-121.568275,16
Apple Valley,A38,normal,California,A38,0,0,34.500831,-117.185876,35
Lodi,A78,normal,California,A78,0,0,38.130197,-121.272447,33
Occidental,A46,normal,California,A46,0,0,38.40765,-122.947713,66
Fresno,A27,normal,California,A27,0,0,36.746842,-119.772587,44
La Palma,A82,normal,California,A82,0,1,33.846404,-118.046731,0
Martinez,A30,normal,California,A30,0,0,38.019366,-122.134132,66
Jacumba,A79,normal,California,A79,0,1,32.61768,-116.187424,0
Palmdale,A82,normal,California,A82,0,0,34.579434,-118.116461,50
Stockton,A44,normal,California,A44,0,0,37.957702,-121.29078,27
Apple Valley,A46,normal,California,A46,0,0,34.500831,-117.185876,55
Marysville,A23,normal,California,A23,0,1,39.145725,-121.591355,0
Antelope,A66,normal,California,A66,0,0,38.716687,-121.364422,36
Gilroy,A5,normal,California,A5,0,0,37.005782,-121.568275,46
Apple Valley,A45,normal,California,A45,0,0,34.500831,-117.185876,54
Holtville,A21,normal,California,A21,0,0,32.811161,-115.380264,25
Santa Rosa,A80,normal,California,A80,0,0,38.440467,-122.714431,75
San Pablo,A89,normal,California,A89,0,0,37.962146,-122.345526,21
Modesto,A70,normal,California,A70,0,0,37.639097,-120.996878,42
Redding,A72,normal,California,A72,0,0,40.58654,-122.391675,61
Rough and Ready,A77,unsafe following distance,California,A77,1,0,39.230151,-121.136075,54
Roseville,A25,normal,California,A25,0,0,38.752124,-121.288006,68
Hollister,A51,normal,California,A51,0,1,36.852455,-121.401602,0
Santa Rosa,A100,normal,California,A100,0,0,38.440467,-122.714431,67
Bakersfield,A92,normal,California,A92,0,0,35.373292,-119.018712,67
Santa Monica,A36,normal,California,A36,0,0,34.019454,-118.491191,61
Stockton,A9,normal,California,A9,0,1,37.957702,-121.29078,0
Palo Alto,A33,normal,California,A33,0,1,37.441883,-122.143019,0
Irvine,A94,normal,California,A94,0,1,33.683947,-117.794694,0
Antelope,A62,normal,California,A62,0,1,38.716687,-121.364422,0
Santa Rosa,A4,lane departure,California,A4,1,0,38.440467,-122.714431,68
San Pablo,A4,lane departure,California,A4,1,0,37.962146,-122.345526,68
Oceanside,A94,normal,California,A94,0,0,33.19587,-117.379483,20
Markleeville,A51,normal,California,A51,0,0,38.693723,-119.779683,70
Homeland,A68,normal,California,A68,0,0,33.743076,-117.109197,37
Santa Rosa,A65,normal,California,A65,0,0,38.440467,-122.714431,29
Isleton,A45,normal,California,A45,0,0,38.161861,-121.611621,73
Glen Ellen,A75,unsafe following distance,California,A75,1,0,38.36408,-122.524149,55
Santa Rosa,A70,normal,California,A70,0,0,38.440467,-122.714431,30
La Palma,A55,normal,California,A55,0,0,33.846404,-118.046731,57
Stockton,A59,lane departure,California,A59,1,0,37.957702,-121.29078,55
Jacumba,A75,normal,California,A75,0,1,32.61768,-116.187424,0
Goleta,A29,normal,California,A29,0,0,34.435829,-119.827639,60
Santa Rosa,A43,normal,California,A43,0,0,38.440467,-122.714431,69
Santa Rosa,A45,normal,California,A45,0,1,38.440467,-122.714431,0
Aptos,A34,normal,California,A34,0,1,36.977173,-121.899402,0
San Diego,A74,normal,California,A74,0,1,32.715329,-117.157255,0
Santa Rosa,A27,normal,California,A27,0,0,38.440467,-122.714431,55
Apple Valley,A49,normal,California,A49,0,0,34.500831,-117.185876,47
Palo Alto,A37,normal,California,A37,0,0,37.441883,-122.143019,25
Palo Alto,A10,normal,California,A10,0,1,37.441883,-122.143019,0
La Puente,A52,normal,California,A52,0,0,34.020011,-117.949508,36
Homeland,A99,normal,California,A99,0,0,33.743076,-117.109197,74
Santa Rosa,A23,normal,California,A23,0,0,38.440467,-122.714431,39
Willits,A89,normal,California,A89,0,0,39.409608,-123.355566,27
Willits,A85,normal,California,A85,0,0,39.409608,-123.355566,39
Antelope,A8,normal,California,A8,0,0,38.716687,-121.364422,39
Aptos,A50,normal,California,A50,0,0,36.977173,-121.899402,59
Palo Alto,A6,normal,California,A6,0,0,37.441883,-122.143019,40
Irvine,A59,normal,California,A59,0,0,33.683947,-117.794694,22
San Francisco,A58,normal,California,A58,0,0,37.77493,-122.419416,65
San Francisco,A8,normal,California,A8,0,0,37.77493,-122.419416,68
Irvine,A75,normal,California,A75,0,0,33.683947,-117.794694,21
Isleton,A18,normal,California,A18,0,0,38.161861,-121.611621,54
Modesto,A24,normal,California,A24,0,1,37.639097,-120.996878,0
Marysville,A54,normal,California,A54,0,0,39.145725,-121.591355,56
Santa Rosa,A48,normal,California,A48,0,1,38.440467,-122.714431,0
Aptos,A69,normal,California,A69,0,0,36.977173,-121.899402,63
Palo Cedro,A11,normal,California,A11,0,0,40.563763,-122.238892,70
Santa Rosa,A17,normal,California,A17,0,0,38.440467,-122.714431,66
Jacumba,A79,normal,California,A79,0,0,32.61768,-116.187424,67
Lodi,A51,normal,California,A51,0,0,38.130197,-121.272447,71
Santa Rosa,A12,normal,California,A12,0,0,38.440467,-122.714431,69
Marysville,A58,normal,California,A58,0,1,39.145725,-121.591355,0
Apple Valley,A53,normal,California,A53,0,0,34.500831,-117.185876,68
Willits,A27,normal,California,A27,0,0,39.409608,-123.355566,37
San Dimas,A66,normal,California,A66,0,0,34.106676,-117.806726,67
Willits,A35,normal,California,A35,0,0,39.409608,-123.355566,42
Willits,A54,normal,California,A54,0,0,39.409608,-123.355566,35
La Palma,A40,normal,California,A40,0,0,33.846404,-118.046731,73
Santa Rosa,A72,normal,California,A72,0,1,38.440467,-122.714431,0
Ukiah,A72,normal,California,A72,0,0,39.150171,-123.207783,33
Ukiah,A18,normal,California,A18,0,1,39.150171,-123.207783,0
Irvine,A90,normal,California,A90,0,0,33.683947,-117.794694,70
Arbuckle,A20,normal,California,A20,0,0,39.017396,-122.057748,50
Lodi,A86,normal,California,A86,0,0,38.130197,-121.272447,48
La Palma,A9,normal,California,A9,0,1,33.846404,-118.046731,0
Knights Landing,A34,normal,California,A34,0,0,38.799703,-121.720574,60
Oceano,A5,normal,California,A5,0,0,35.098865,-120.612393,24
Bakersfield,A65,normal,California,A65,0,0,35.373292,-119.018712,21
Santa Maria,A89,normal,California,A89,0,0,34.953034,-120.435719,71
Santa Rosa,A22,normal,California,A22,0,0,38.440467,-122.714431,33
Palo Cedro,A92,normal,California,A92,0,1,40.563763,-122.238892,0
Palo Alto,A79,normal,California,A79,0,1,37.441883,-122.143019,0
Jacumba,A83,unsafe following distance,California,A83,1,0,32.61768,-116.187424,40
San Pablo,A85,normal,California,A85,0,0,37.962146,-122.345526,21
Lodi,A1,normal,California,A1,0,0,38.130197,-121.272447,60
Lodi,A67,normal,California,A67,0,0,38.130197,-121.272447,73
Martinez,A26,normal,California,A26,0,0,38.019366,-122.134132,33
Antelope,A63,normal,California,A63,0,0,38.716687,-121.364422,39
Irvine,A98,normal,California,A98,0,0,33.683947,-117.794694,40
Stockton,A98,normal,California,A98,0,0,37.957702,-121.29078,27
San Fernando,A30,lane departure,California,A30,1,0,36.471865,-6.196595,41
Knights Landing,A88,normal,California,A88,0,1,38.799703,-121.720574,0
San Quentin,A75,normal,California,A75,0,0,37.941325,-122.484704,61
Homeland,A26,normal,California,A26,0,0,33.743076,-117.109197,36
Aptos,A20,lane departure,California,A20,1,0,36.977173,-121.899402,45
Ukiah,A99,unsafe following distance,California,A99,1,0,39.150171,-123.207783,62
Palmdale,A32,normal,California,A32,0,0,34.579434,-118.116461,46
Oceanside,A48,normal,California,A48,0,0,33.19587,-117.379483,37
Ojai,A76,normal,California,A76,0,0,34.44805,-119.242889,28
San Diego,A5,normal,California,A5,0,1,32.715329,-117.157255,0
San Dimas,A74,normal,California,A74,0,0,34.106676,-117.806726,51
Apple Valley,A38,normal,California,A38,0,0,34.500831,-117.185876,33
Santa Rosa,A89,normal,California,A89,0,0,38.440467,-122.714431,23
Gilroy,A24,normal,California,A24,0,1,37.005782,-121.568275,0
Ukiah,A72,normal,California,A72,0,0,39.150171,-123.207783,61
Redding,A7,normal,California,A7,0,0,40.58654,-122.391675,32
Aptos,A61,normal,California,A61,0,0,36.977173,-121.899402,33
San Francisco,A49,normal,California,A49,0,1,37.77493,-122.419416,0
Holtville,A48,normal,California,A48,0,1,32.811161,-115.380264,0
Aptos,A93,normal,California,A93,0,0,36.977173,-121.899402,43
Stockton,A36,normal,California,A36,0,0,37.957702,-121.29078,23
Stockton,A40,normal,California,A40,0,0,37.957702,-121.29078,61
Jacumba,A79,normal,California,A79,0,0,32.61768,-116.187424,22
Apple Valley,A3,normal,California,A3,0,0,34.500831,-117.185876,42
Willits,A35,normal,California,A35,0,0,39.409608,-123.355566,50
Willits,A95,normal,California,A95,0,0,39.409608,-123.355566,61
La Palma,A68,normal,California,A68,0,0,33.846404,-118.046731,44
Fresno,A23,normal,California,A23,0,0,36.746842,-119.772587,19
Apple Valley,A88,normal,California,A88,0,0,34.500831,-117.185876,70
Oceanside,A75,normal,California,A75,0,1,33.19587,-117.379483,0
Willits,A31,normal,California,A31,0,0,39.409608,-123.355566,65
Arbuckle,A97,normal,California,A97,0,0,39.017396,-122.057748,22
Palmdale,A1,normal,California,A1,0,1,34.579434,-118.116461,0
Santa Rosa,A72,normal,California,A72,0,1,38.440467,-122.714431,0
La Palma,A95,normal,California,A95,0,0,33.846404,-118.046731,55
Palo Cedro,A61,lane departure,California,A61,1,0,40.563763,-122.238892,55
Santa Rosa,A11,normal,California,A11,0,0,38.440467,-122.714431,64
Markleeville,A1,normal,California,A1,0,0,38.693723,-119.779683,51
Napa,A55,normal,California,A55,0,1,38.297538,-122.286865,0
Lodi,A9,normal,California,A9,0,1,38.130197,-121.272447,0
Bakersfield,A42,normal,California,A42,0,0,35.373292,-119.018712,58
San Francisco,A76,normal,California,A76,0,1,37.77493,-122.419416,0
Santa Rosa,A34,normal,California,A34,0,1,38.440467,-122.714431,0
San Dimas,A66,unsafe following distance,California,A66,1,1,34.106676,-117.806726,0
San Francisco,A26,normal,California,A26,0,0,37.77493,-122.419416,71
Knightsen,A8,normal,California,A8,0,0,37.968812,-121.668008,45
San Dimas,A98,normal,California,A98,0,0,34.106676,-117.806726,64
Redding,A22,normal,California,A22,0,0,40.58654,-122.391675,36
San Francisco,A4,normal,California,A4,0,0,37.77493,-122.419416,27
Glen Ellen,A52,normal,California,A52,0,0,38.36408,-122.524149,61
Jacumba,A60,normal,California,A60,0,0,32.61768,-116.187424,50
Willits,A81,normal,California,A81,0,0,39.409608,-123.355566,45
Irvine,A2,normal,California,A2,0,0,33.683947,-117.794694,21
San Fernando,A76,normal,California,A76,0,1,36.471865,-6.196595,0
Napa,A1,normal,California,A1,0,1,38.297538,-122.286865,0
Santa Rosa,A87,normal,California,A87,0,0,38.440467,-122.714431,62
Kneeland,A87,normal,California,A87,0,0,40.761243,-123.994778,42
Santa Rosa,A11,normal,California,A11,0,0,38.440467,-122.714431,34
Palo Cedro,A57,normal,California,A57,0,0,40.563763,-122.238892,45
Stockton,A17,normal,California,A17,0,0,37.957702,-121.29078,62
San Pablo,A12,overspeed,California,A12,1,0,37.962146,-122.345526,78
Willits,A59,normal,California,A59,0,0,39.409608,-123.355566,68
San Pablo,A62,normal,California,A62,0,0,37.962146,-122.345526,51
Fresno,A42,normal,California,A42,0,0,36.746842,-119.772587,31
Apple Valley,A37,normal,California,A37,0,0,34.500831,-117.185876,31
Occidental,A73,normal,California,A73,0,0,38.40765,-122.947713,74
Santa Rosa,A53,normal,California,A53,0,0,38.440467,-122.714431,55
Jacumba,A75,normal,California,A75,0,0,32.61768,-116.187424,33
Willits,A91,normal,California,A91,0,1,39.409608,-123.355566,0
Marysville,A100,normal,California,A100,0,0,39.145725,-121.591355,24
Santa Rosa,A96,normal,California,A96,0,0,38.440467,-122.714431,31
Bakersfield,A42,normal,California,A42,0,1,35.373292,-119.018712,0
La Quinta,A15,normal,California,A15,0,0,33.663357,-116.310009,43
Modesto,A43,normal,California,A43,0,0,37.639097,-120.996878,36
Aptos,A93,normal,California,A93,0,1,36.977173,-121.899402,0
Glen Ellen,A52,normal,California,A52,0,0,38.36408,-122.524149,53
Jacumba,A83,normal,California,A83,0,0,32.61768,-116.187424,47
Holtville,A98,normal,California,A98,0,1,32.811161,-115.380264,0
Modesto,A62,normal,California,A62,0,0,37.639097,-120.996878,27
Isleton,A91,normal,California,A91,0,0,38.161861,-121.611621,15
Marysville,A4,normal,California,A4,0,0,39.145725,-121.591355,45
Roseville,A44,normal,California,A44,0,1,38.752124,-121.288006,0
Glendora,A31,normal,California,A31,0,0,34.136119,-117.865339,35
Martinez,A99,normal,California,A99,0,0,38.019366,-122.134132,57
La Puente,A10,normal,California,A10,0,0,34.020011,-117.949508,21
Redding,A22,normal,California,A22,0,0,40.58654,-122.391675,52
Antelope,A21,normal,California,A21,0,1,38.716687,-121.364422,0
Rough and Ready,A31,normal,California,A31,0,0,39.230151,-121.136075,31
Santa Rosa,A96,normal,California,A96,0,0,38.440467,-122.714431,62
Klamath,A5,normal,California,A5,0,0,41.526509,-124.038407,75
San Dimas,A20,normal,California,A20,0,0,34.106676,-117.806726,66
Cloverdale,A2,normal,California,A2,0,0,38.805462,-123.017223,42
Willits,A11,normal,California,A11,0,1,39.409608,-123.355566,0
Gilroy,A16,normal,California,A16,0,0,37.005782,-121.568275,56
Santa Rosa,A18,normal,California,A18,0,0,38.440467,-122.714431,58
Oceanside,A29,normal,California,A29,0,0,33.19587,-117.379483,15
Martinez,A76,normal,California,A76,0,0,38.019366,-122.134132,58
Klamath,A59,unsafe following distance,California,A59,1,0,41.526509,-124.038407,24
Santa Rosa,A85,normal,California,A85,0,0,38.440467,-122.714431,64
Lodi,A63,normal,California,A63,0,1,38.130197,-121.272447,0
Stockton,A2,normal,California,A2,0,1,37.957702,-121.29078,0
La Palma,A36,normal,California,A36,0,0,33.846404,-118.046731,18
La Palma,A68,normal,California,A68,0,0,33.846404,-118.046731,32
Stockton,A67,normal,California,A67,0,0,37.957702,-121.29078,41
Bakersfield,A88,normal,California,A88,0,0,35.373292,-119.018712,75
Antelope,A31,normal,California,A31,0,0,38.716687,-121.364422,28
San Diego,A5,normal,California,A5,0,0,32.715329,-117.157255,75
Mariposa,A100,normal,California,A100,0,0,37.484938,-119.966284,17
San Dimas,A74,normal,California,A74,0,0,34.106676,-117.806726,39
Glendora,A54,normal,California,A54,0,0,34.136119,-117.865339,71
Palmdale,A9,normal,California,A9,0,0,34.579434,-118.116461,20
Arbuckle,A62,normal,California,A62,0,0,39.017396,-122.057748,16
Cloverdale,A94,normal,California,A94,0,0,38.805462,-123.017223,74
Klamath,A36,normal,California,A36,0,0,41.526509,-124.038407,37
Aptos,A47,normal,California,A47,0,1,36.977173,-121.899402,0
Apple Valley,A87,normal,California,A87,0,0,34.500831,-117.185876,70
Marysville,A54,lane departure,California,A54,1,0,39.145725,-121.591355,41
Santa Rosa,A51,normal,California,A51,0,1,38.440467,-122.714431,0
Arbuckle,A16,normal,California,A16,0,0,39.017396,-122.057748,39
Bakersfield,A46,normal,California,A46,0,0,35.373292,-119.018712,27
Palmdale,A78,normal,California,A78,0,0,34.579434,-118.116461,52
Arbuckle,A70,normal,California,A70,0,0,39.017396,-122.057748,42
Willits,A15,normal,California,A15,0,0,39.409608,-123.355566,38
Stockton,A83,normal,California,A83,0,0,37.957702,-121.29078,27
Palmdale,A28,unsafe following distance,California,A28,1,0,34.579434,-118.116461,54
Ukiah,A22,normal,California,A22,0,0,39.150171,-123.207783,75
San Quentin,A91,normal,California,A91,0,0,37.941325,-122.484704,16
Willits,A9,normal,California,A9,0,0,39.409608,-123.355566,55
Occidental,A92,normal,California,A92,0,0,38.40765,-122.947713,41
Bakersfield,A19,normal,California,A19,0,1,35.373292,-119.018712,0
La Palma,A28,normal,California,A28,0,1,33.846404,-118.046731,0
San Dimas,A33,normal,California,A33,0,1,34.106676,-117.806726,0
Knights Landing,A11,normal,California,A11,0,0,38.799703,-121.720574,55
Ojai,A80,normal,California,A80,0,1,34.44805,-119.242889,0
Lodi,A51,normal,California,A51,0,0,38.130197,-121.272447,18
Modesto,A5,normal,California,A5,0,0,37.639097,-120.996878,60
Apple Valley,A15,normal,California,A15,0,0,34.500831,-117.185876,21
Ukiah,A14,normal,California,A14,0,0,39.150171,-123.207783,52
Santa Paula,A60,normal,California,A60,0,1,34.354166,-119.059271,0
Irvine,A67,normal,California,A67,0,0,33.683947,-117.794694,57
Roseville,A25,normal,California,A25,0,0,38.752124,-121.288006,56
Rough and Ready,A4,normal,California,A4,0,1,39.230151,-121.136075,0
San Diego,A46,normal,California,A46,0,1,32.715329,-117.157255,0
Santa Monica,A78,normal,California,A78,0,1,34.019454,-118.491191,0
Santa Rosa,A88,normal,California,A88,0,0,38.440467,-122.714431,56
San Diego,A65,normal,California,A65,0,0,32.715329,-117.157255,19
Isleton,A72,normal,California,A72,0,0,38.161861,-121.611621,26
Willits,A7,normal,California,A7,0,0,39.409608,-123.355566,28
Santa Rosa,A96,normal,California,A96,0,0,38.440467,-122.714431,45
Isleton,A72,normal,California,A72,0,0,38.161861,-121.611621,32
Antelope,A43,normal,California,A43,0,0,38.716687,-121.364422,69
Ojai,A95,normal,California,A95,0,0,34.44805,-119.242889,19
Santa Maria,A77,normal,California,A77,0,0,34.953034,-120.435719,24
Santa Rosa,A41,normal,California,A41,0,0,38.440467,-122.714431,57
Hollister,A47,normal,California,A47,0,0,36.852455,-121.401602,45
San Pablo,A35,normal,California,A35,0,0,37.962146,-122.345526,32
Willits,A39,normal,California,A39,0,0,39.409608,-123.355566,55
San Francisco,A8,normal,California,A8,0,0,37.77493,-122.419416,55
San Fernando,A2,normal,California,A2,0,0,36.471865,-6.196595,26
Holtville,A71,lane departure,California,A71,1,0,32.811161,-115.380264,24
Markleeville,A82,normal,California,A82,0,0,38.693723,-119.779683,39
Glen Ellen,A75,normal,California,A75,0,0,38.36408,-122.524149,42
San Dimas,A47,normal,California,A47,0,0,34.106676,-117.806726,43
San Fernando,A3,normal,California,A3,0,0,36.471865,-6.196595,71
Marysville,A77,normal,California,A77,0,0,39.145725,-121.591355,66
Stockton,A63,normal,California,A63,0,0,37.957702,-121.29078,43
Napa,A59,normal,California,A59,0,0,38.297538,-122.286865,55
Willits,A11,normal,California,A11,0,0,39.409608,-123.355566,69
Gilroy,A47,normal,California,A47,0,0,37.005782,-121.568275,63
San Pablo,A39,normal,California,A39,0,0,37.962146,-122.345526,66
Hollister,A43,normal,California,A43,0,0,36.852455,-121.401602,23
Santa Rosa,A22,unsafe following distance,California,A22,1,1,38.440467,-122.714431,0
Irvine,A90,normal,California,A90,0,0,33.683947,-117.794694,59
San Quentin,A29,normal,California,A29,0,0,37.941325,-122.484704,53
Arbuckle,A47,normal,California,A47,0,0,39.017396,-122.057748,45
San Dimas,A79,normal,California,A79,0,0,34.106676,-117.806726,16
San Pablo,A23,normal,California,A23,0,0,37.962146,-122.345526,47
Stockton,A18,lane departure,California,A18,1,0,37.957702,-121.29078,55
Willits,A81,lane departure,California,A81,1,0,39.409608,-123.355566,68
Santa Rosa,A92,normal,California,A92,0,0,38.440467,-122.714431,41
Occidental,A96,normal,California,A96,0,1,38.40765,-122.947713,0
Cloverdale,A52,normal,California,A52,0,1,38.805462,-123.017223,0
Oceano,A93,normal,California,A93,0,0,35.098865,-120.612393,51
Palmdale,A1,normal,California,A1,0,0,34.579434,-118.116461,23
Santa Rosa,A70,normal,California,A70,0,1,38.440467,-122.714431,0
Apple Valley,A41,normal,California,A41,0,0,34.500831,-117.185876,42
Aptos,A38,normal,California,A38,0,0,36.977173,-121.899402,54
Palmdale,A86,normal,California,A86,0,0,34.579434,-118.116461,55
Aptos,A42,normal,California,A42,0,1,36.977173,-121.899402,0
Santa Rosa,A17,normal,California,A17,0,0,38.440467,-122.714431,57
Palo Cedro,A61,normal,California,A61,0,0,40.563763,-122.238892,50
Santa Rosa,A11,normal,California,A11,0,0,38.440467,-122.714431,40
San Pablo,A16,normal,California,A16,0,1,37.962146,-122.345526,0
Irvine,A90,normal,California,A90,0,1,33.683947,-117.794694,0
San Fernando,A88,lane departure,California,A88,1,0,36.471865,-6.196595,68
La Palma,A55,normal,California,A55,0,0,33.846404,-118.046731,71
Isleton,A72,normal,California,A72,0,0,38.161861,-121.611621,54
Klamath,A28,normal,California,A28,0,0,41.526509,-124.038407,48
Palo Cedro,A61,normal,California,A61,0,0,40.563763,-122.238892,56
Santa Rosa,A51,normal,California,A51,0,0,38.440467,-122.714431,47
Jacumba,A44,normal,California,A44,0,0,32.61768,-116.187424,21
Antelope,A47,normal,California,A47,0,0,38.716687,-121.364422,71
San Fernando,A71,normal,California,A71,0,0,36.471865,-6.196595,60
Hollister,A97,normal,California,A97,0,0,36.852455,-121.401602,37
Santa Rosa,A26,normal,California,A26,0,0,38.440467,-122.714431,25
San Dimas,A70,normal,California,A70,0,0,34.106676,-117.806726,41
Hollister,A74,normal,California,A74,0,0,36.852455,-121.401602,69
Ojai,A76,normal,California,A76,0,1,34.44805,-119.242889,0
Kneeland,A18,normal,California,A18,0,1,40.761243,-123.994778,0
Santa Rosa,A99,normal,California,A99,0,0,38.440467,-122.714431,39
San Diego,A5,normal,California,A5,0,0,32.715329,-117.157255,55
Napa,A51,normal,California,A51,0,0,38.297538,-122.286865,51
Santa Rosa,A18,normal,California,A18,0,0,38.440467,-122.714431,52
Santa Rosa,A97,normal,California,A97,0,1,38.440467,-122.714431,0
Arbuckle,A16,normal,California,A16,0,1,39.017396,-122.057748,0
Palo Alto,A64,normal,California,A64,0,0,37.441883,-122.143019,60
San Quentin,A33,normal,California,A33,0,0,37.941325,-122.484704,18
Santa Rosa,A48,normal,California,A48,0,1,38.440467,-122.714431,0
Glendora,A35,normal,California,A35,0,0,34.136119,-117.865339,74
Santa Rosa,A24,normal,California,A24,0,0,38.440467,-122.714431,75
Willits,A85,normal,California,A85,0,0,39.409608,-123.355566,36
Aptos,A96,normal,California,A96,0,0,36.977173,-121.899402,39
Napa,A28,normal,California,A28,0,0,38.297538,-122.286865,60
Kneeland,A6,normal,California,A6,0,0,40.761243,-123.994778,58
San Pablo,A93,normal,California,A93,0,0,37.962146,-122.345526,48
San Diego,A23,normal,California,A23,0,0,32.715329,-117.157255,71
Santa Rosa,A88,normal,California,A88,0,0,38.440467,-122.714431,33
Apple Valley,A42,normal,California,A42,0,0,34.500831,-117.185876,54
Palo Alto,A87,normal,California,A87,0,0,37.441883,-122.143019,16
La Palma,A49,normal,California,A49,0,0,33.846404,-118.046731,17
Willits,A38,normal,California,A38,0,0,39.409608,-123.355566,37
Santa Rosa,A20,normal,California,A20,0,0,38.440467,-122.714431,18
Irvine,A82,normal,California,A82,0,0,33.683947,-117.794694,68
Arbuckle,A21,normal,California,A21,0,0,39.017396,-122.057748,25
San Francisco,A95,lane departure,California,A95,1,0,37.77493,-122.419416,68
Arbuckle,A12,normal,California,A12,0,1,39.017396,-122.057748,0
San Dimas,A56,normal,California,A56,0,0,34.106676,-117.806726,48
La Puente,A37,normal,California,A37,0,0,34.020011,-117.949508,75
Oceano,A78,normal,California,A78,0,0,35.098865,-120.612393,73
La Palma,A99,normal,California,A99,0,0,33.846404,-118.046731,59
Isleton,A87,normal,California,A87,0,1,38.161861,-121.611621,0
San Diego,A74,normal,California,A74,0,0,32.715329,-117.157255,18
Marysville,A81,normal,California,A81,0,0,39.145725,-121.591355,21
Santa Rosa,A28,normal,California,A28,0,0,38.440467,-122.714431,38
