City,Driverid (Geolocation),Event,State,Truckid (Geolocation),Event Ind,Idling Ind,Latitude,Longitude,Velocity
Santa Rosa,A69,normal,California,A69,0,0,38.440467,-122.714431,70
Santa Rosa,A84,normal,California,A84,0,0,38.440467,-122.714431,71
Santa Rosa,A36,normal,California,A36,0,1,38.440467,-122.714431,0
Santa Rosa,A88,normal,California,A88,0,1,38.440467,-122.714431,0
Santa Rosa,A73,normal,California,A73,0,0,38.440467,-122.714431,17
Santa Rosa,A31,normal,California,A31,0,0,38.440467,-122.714431,34
Santa Rosa,A57,normal,California,A57,0,1,38.440467,-122.714431,0
Santa Rosa,A78,normal,California,A78,0,0,38.440467,-122.714431,74
Santa Rosa,A80,normal,California,A80,0,1,38.440467,-122.714431,0
Santa Rosa,A41,normal,California,A41,0,0,38.440467,-122.714431,31
Santa Rosa,A85,normal,California,A85,0,0,38.440467,-122.714431,56
Santa Rosa,A68,normal,California,A68,0,0,38.440467,-122.714431,31
Santa Rosa,A38,normal,California,A38,0,0,38.440467,-122.714431,22
Santa Rosa,A57,normal,California,A57,0,0,38.440467,-122.714431,20
Santa Rosa,A92,normal,California,A92,0,0,38.440467,-122.714431,64
Santa Rosa,A73,normal,California,A73,0,1,38.440467,-122.714431,0
Santa Rosa,A49,normal,California,A49,0,0,38.440467,-122.714431,24
Santa Rosa,A4,normal,California,A4,0,0,38.440467,-122.714431,41
Santa Rosa,A24,normal,California,A24,0,0,38.440467,-122.714431,31
Santa Rosa,A3,overspeed,California,A3,1,0,38.440467,-122.714431,89
Santa Rosa,A46,normal,California,A46,0,1,38.440467,-122.714431,0
Santa Rosa,A99,normal,California,A99,0,1,38.440467,-122.714431,0
Santa Rosa,A45,normal,California,A45,0,0,38.440467,-122.714431,68
Santa Rosa,A66,normal,California,A66,0,1,38.440467,-122.714431,0
Santa Rosa,A89,normal,California,A89,0,0,38.440467,-122.714431,37
Santa Rosa,A42,normal,California,A42,0,1,38.440467,-122.714431,0
Santa Rosa,A91,normal,California,A91,0,0,38.440467,-122.714431,43
Santa Rosa,A70,normal,California,A70,0,0,38.440467,-122.714431,69
Santa Rosa,A96,normal,California,A96,0,0,38.440467,-122.714431,31
Santa Rosa,A26,normal,California,A26,0,0,38.440467,-122.714431,42
Santa Rosa,A3,normal,California,A3,0,1,38.440467,-122.714431,0
Santa Rosa,A1,normal,California,A1,0,0,38.440467,-122.714431,16
Santa Rosa,A76,normal,California,A76,0,0,38.440467,-122.714431,31
Santa Rosa,A93,normal,California,A93,0,1,38.440467,-122.714431,0
Santa Rosa,A28,normal,California,A28,0,0,38.440467,-122.714431,54
Santa Rosa,A45,normal,California,A45,0,1,38.440467,-122.714431,0
Santa Rosa,A7,normal,California,A7,0,0,38.440467,-122.714431,47
Santa Rosa,A84,normal,California,A84,0,0,38.440467,-122.714431,69
Santa Rosa,A47,normal,California,A47,0,0,38.440467,-122.714431,46
Santa Rosa,A34,normal,California,A34,0,1,38.440467,-122.714431,0
Santa Rosa,A42,normal,California,A42,0,0,38.440467,-122.714431,62
Santa Rosa,A77,normal,California,A77,0,0,38.440467,-122.714431,42
Santa Rosa,A57,normal,California,A57,0,0,38.440467,-122.714431,38
Santa Rosa,A71,normal,California,A71,0,0,38.440467,-122.714431,40
Santa Rosa,A84,normal,California,A84,0,0,38.440467,-122.714431,71
Santa Rosa,A81,normal,California,A81,0,0,38.440467,-122.714431,67
Santa Rosa,A80,normal,California,A80,0,0,38.440467,-122.714431,37
Santa Rosa,A97,normal,California,A97,0,0,38.440467,-122.714431,26
Santa Rosa,A66,normal,California,A66,0,0,38.440467,-122.714431,40
Santa Rosa,A18,normal,California,A18,0,0,38.440467,-122.714431,25
Santa Rosa,A13,normal,California,A13,0,1,38.440467,-122.714431,0
Santa Rosa,A92,normal,California,A92,0,0,38.440467,-122.714431,62
Santa Rosa,A26,normal,California,A26,0,1,38.440467,-122.714431,0
Santa Rosa,A96,normal,California,A96,0,0,38.440467,-122.714431,46
Santa Rosa,A7,normal,California,A7,0,0,38.440467,-122.714431,43
Santa Rosa,A46,normal,California,A46,0,0,38.440467,-122.714431,16
Santa Rosa,A12,normal,California,A12,0,0,38.440467,-122.714431,66
Santa Rosa,A54,normal,California,A54,0,0,38.440467,-122.714431,33
Santa Rosa,A65,normal,California,A65,0,0,38.440467,-122.714431,22
Santa Rosa,A90,normal,California,A90,0,0,38.440467,-122.714431,32
Santa Rosa,A81,normal,California,A81,0,0,38.440467,-122.714431,66
Santa Rosa,A22,normal,California,A22,0,1,38.440467,-122.714431,0
Santa Rosa,A73,normal,California,A73,0,0,38.440467,-122.714431,52
Santa Rosa,A81,normal,California,A81,0,0,38.440467,-122.714431,73
Santa Rosa,A57,normal,California,A57,0,0,38.440467,-122.714431,69
Santa Rosa,A18,normal,California,A18,0,1,38.440467,-122.714431,0
Santa Rosa,A15,normal,California,A15,0,0,38.440467,-122.714431,26
Santa Rosa,A3,normal,California,A3,0,0,38.440467,-122.714431,39
Santa Rosa,A71,normal,California,A71,0,0,38.440467,-122.714431,75
Santa Rosa,A16,normal,California,A16,0,0,38.440467,-122.714431,40
Santa Rosa,A89,normal,California,A89,0,0,38.440467,-122.714431,37
Santa Rosa,A90,normal,California,A90,0,0,38.440467,-122.714431,58
Santa Rosa,A84,normal,California,A84,0,0,38.440467,-122.714431,68
Santa Rosa,A38,overspeed,California,A38,1,0,38.440467,-122.714431,94
Santa Rosa,A51,normal,California,A51,0,1,38.440467,-122.714431,0
Santa Rosa,A87,normal,California,A87,0,0,38.440467,-122.714431,48
Santa Rosa,A65,normal,California,A65,0,0,38.440467,-122.714431,39
Santa Rosa,A97,normal,California,A97,0,0,38.440467,-122.714431,61
Santa Rosa,A85,normal,California,A85,0,0,38.440467,-122.714431,50
Santa Rosa,A89,normal,California,A89,0,0,38.440467,-122.714431,43
Santa Rosa,A84,normal,California,A84,0,0,38.440467,-122.714431,68
Santa Rosa,A95,normal,California,A95,0,1,38.440467,-122.714431,0
Santa Rosa,A65,normal,California,A65,0,1,38.440467,-122.714431,0
Santa Rosa,A69,normal,California,A69,0,1,38.440467,-122.714431,0
Santa Rosa,A44,normal,California,A44,0,0,38.440467,-122.714431,34
Santa Rosa,A70,normal,California,A70,0,0,38.440467,-122.714431,53
Santa Rosa,A3,normal,California,A3,0,0,38.440467,-122.714431,42
Santa Rosa,A92,normal,California,A92,0,0,38.440467,-122.714431,42
Santa Rosa,A8,normal,California,A8,0,0,38.440467,-122.714431,54
Santa Rosa,A89,normal,California,A89,0,0,38.440467,-122.714431,15
Santa Rosa,A66,unsafe following distance,California,A66,1,0,38.440467,-122.714431,23
Santa Rosa,A47,overspeed,California,A47,1,0,38.440467,-122.714431,88
Santa Rosa,A16,normal,California,A16,0,1,38.440467,-122.714431,0
Santa Rosa,A8,normal,California,A8,0,0,38.440467,-122.714431,20
Santa Rosa,A31,normal,California,A31,0,1,38.440467,-122.714431,0
Santa Rosa,A85,normal,California,A85,0,1,38.440467,-122.714431,0
Santa Rosa,A18,normal,California,A18,0,0,38.440467,-122.714431,60
Santa Rosa,A37,normal,California,A37,0,1,38.440467,-122.714431,0
Santa Rosa,A40,normal,California,A40,0,1,38.440467,-122.714431,0
Santa Rosa,A34,normal,California,A34,0,0,38.440467,-122.714431,55
Santa Rosa,A1,normal,California,A1,0,1,38.440467,-122.714431,0
Santa Rosa,A78,normal,California,A78,0,1,38.440467,-122.714431,0
Santa Rosa,A26,normal,California,A26,0,0,38.440467,-122.714431,31
Santa Rosa,A42,normal,California,A42,0,1,38.440467,-122.714431,0
Santa Rosa,A72,normal,California,A72,0,0,38.440467,-122.714431,48
Santa Rosa,A62,normal,California,A62,0,0,38.440467,-122.714431,70
Santa Rosa,A88,normal,California,A88,0,0,38.440467,-122.714431,50
Santa Rosa,A89,normal,California,A89,0,0,38.440467,-122.714431,23
Santa Rosa,A8,normal,California,A8,0,1,38.440467,-122.714431,0
Santa Rosa,A65,normal,California,A65,0,0,38.440467,-122.714431,60
Santa Rosa,A44,unsafe tail distance,California,A44,1,0,38.440467,-122.714431,53
Santa Rosa,A95,unsafe tail distance,California,A95,1,0,38.440467,-122.714431,53
Santa Rosa,A23,normal,California,A23,0,0,38.440467,-122.714431,35
Santa Rosa,A43,normal,California,A43,0,1,38.440467,-122.714431,0
Santa Rosa,A7,normal,California,A7,0,0,38.440467,-122.714431,47
Santa Rosa,A92,unsafe following distance,California,A92,1,1,38.440467,-122.714431,0
Santa Rosa,A51,normal,California,A51,0,0,38.440467,-122.714431,70
Santa Rosa,A50,normal,California,A50,0,0,38.440467,-122.714431,40
Santa Rosa,A35,normal,California,A35,0,0,38.440467,-122.714431,54
Santa Rosa,A35,normal,California,A35,0,0,38.440467,-122.714431,68
Santa Rosa,A31,normal,California,A31,0,0,38.440467,-122.714431,61
Santa Rosa,A61,unsafe following distance,California,A61,1,0,38.440467,-122.714431,21
Santa Rosa,A61,normal,California,A61,0,0,38.440467,-122.714431,25
Santa Rosa,A45,normal,California,A45,0,0,38.440467,-122.714431,31
Santa Rosa,A85,normal,California,A85,0,0,38.440467,-122.714431,54
Santa Rosa,A48,normal,California,A48,0,0,38.440467,-122.714431,37
Santa Rosa,A61,normal,California,A61,0,1,38.440467,-122.714431,0
Santa Rosa,A76,normal,California,A76,0,0,38.440467,-122.714431,42
Santa Rosa,A57,normal,California,A57,0,0,38.440467,-122.714431,50
Santa Rosa,A40,normal,California,A40,0,0,38.440467,-122.714431,71
Santa Rosa,A15,normal,California,A15,0,1,38.440467,-122.714431,0
Santa Rosa,A35,normal,California,A35,0,1,38.440467,-122.714431,0
Santa Rosa,A88,normal,California,A88,0,0,38.440467,-122.714431,46
Santa Rosa,A99,normal,California,A99,0,0,38.440467,-122.714431,37
Santa Rosa,A43,lane departure,California,A43,1,0,38.440467,-122.714431,74
Santa Rosa,A3,normal,California,A3,0,0,38.440467,-122.714431,24
Santa Rosa,A76,normal,California,A76,0,0,38.440467,-122.714431,40
Santa Rosa,A58,normal,California,A58,0,0,38.440467,-122.714431,57
Santa Rosa,A49,normal,California,A49,0,0,38.440467,-122.714431,52
Santa Rosa,A12,unsafe following distance,California,A12,1,0,38.440467,-122.714431,54
Santa Rosa,A28,normal,California,A28,0,0,38.440467,-122.714431,25
Santa Rosa,A32,unsafe following distance,California,A32,1,0,38.440467,-122.714431,61
Santa Rosa,A12,normal,California,A12,0,1,38.440467,-122.714431,0
Santa Rosa,A81,normal,California,A81,0,0,38.440467,-122.714431,68
Santa Rosa,A70,normal,California,A70,0,0,38.440467,-122.714431,37
Santa Rosa,A11,normal,California,A11,0,0,38.440467,-122.714431,65
Santa Rosa,A38,normal,California,A38,0,0,38.440467,-122.714431,34
Santa Rosa,A20,normal,California,A20,0,0,38.440467,-122.714431,28
Santa Rosa,A65,normal,California,A65,0,1,38.440467,-122.714431,0
Santa Rosa,A30,normal,California,A30,0,0,38.440467,-122.714431,63
Santa Rosa,A19,normal,California,A19,0,1,38.440467,-122.714431,0
Santa Rosa,A91,normal,California,A91,0,0,38.440467,-122.714431,54
Santa Rosa,A92,normal,California,A92,0,0,38.440467,-122.714431,58
Santa Rosa,A22,normal,California,A22,0,0,38.440467,-122.714431,75
Santa Rosa,A31,normal,California,A31,0,0,38.440467,-122.714431,24
Santa Rosa,A41,normal,California,A41,0,0,38.440467,-122.714431,57
Santa Rosa,A58,normal,California,A58,0,0,38.440467,-122.714431,52
Santa Rosa,A45,normal,California,A45,0,0,38.440467,-122.714431,40
Santa Rosa,A70,normal,California,A70,0,1,38.440467,-122.714431,0
Santa Rosa,A7,normal,California,A7,0,0,38.440467,-122.714431,43
Santa Rosa,A34,unsafe tail distance,California,A34,1,0,38.440467,-122.714431,27
Santa Rosa,A30,normal,California,A30,0,1,38.440467,-122.714431,0
Santa Rosa,A99,normal,California,A99,0,0,38.440467,-122.714431,55
Santa Rosa,A34,normal,California,A34,0,0,38.440467,-122.714431,46
Santa Rosa,A15,normal,California,A15,0,0,38.440467,-122.714431,64
Santa Rosa,A65,normal,California,A65,0,0,38.440467,-122.714431,60
Santa Rosa,A35,overspeed,California,A35,1,0,38.440467,-122.714431,81
Santa Rosa,A71,normal,California,A71,0,0,38.440467,-122.714431,52
Santa Rosa,A15,normal,California,A15,0,0,38.440467,-122.714431,15
Santa Rosa,A50,normal,California,A50,0,0,38.440467,-122.714431,56
Santa Rosa,A85,normal,California,A85,0,1,38.440467,-122.714431,0
Santa Rosa,A77,normal,California,A77,0,1,38.440467,-122.714431,0
Santa Rosa,A95,normal,California,A95,0,0,38.440467,-122.714431,54
Santa Rosa,A42,normal,California,A42,0,0,38.440467,-122.714431,71
Santa Rosa,A80,normal,California,A80,0,0,38.440467,-122.714431,75
Santa Rosa,A100,normal,California,A100,0,0,38.440467,-122.714431,67
Santa Rosa,A4,lane departure,California,A4,1,0,38.440467,-122.714431,68
Santa Rosa,A65,normal,California,A65,0,0,38.440467,-122.714431,29
Santa Rosa,A70,normal,California,A70,0,0,38.440467,-122.714431,30
Santa Rosa,A43,normal,California,A43,0,0,38.440467,-122.714431,69
Santa Rosa,A45,normal,California,A45,0,1,38.440467,-122.714431,0
Santa Rosa,A27,normal,California,A27,0,0,38.440467,-122.714431,55
Santa Rosa,A23,normal,California,A23,0,0,38.440467,-122.714431,39
Santa Rosa,A48,normal,California,A48,0,1,38.440467,-122.714431,0
Santa Rosa,A17,normal,California,A17,0,0,38.440467,-122.714431,66
Santa Rosa,A12,normal,California,A12,0,0,38.440467,-122.714431,69
Santa Rosa,A72,normal,California,A72,0,1,38.440467,-122.714431,0
Santa Rosa,A22,normal,California,A22,0,0,38.440467,-122.714431,33
Santa Rosa,A89,normal,California,A89,0,0,38.440467,-122.714431,23
Santa Rosa,A72,normal,California,A72,0,1,38.440467,-122.714431,0
Santa Rosa,A11,normal,California,A11,0,0,38.440467,-122.714431,64
Santa Rosa,A34,normal,California,A34,0,1,38.440467,-122.714431,0
Santa Rosa,A87,normal,California,A87,0,0,38.440467,-122.714431,62
Santa Rosa,A11,normal,California,A11,0,0,38.440467,-122.714431,34
Santa Rosa,A53,normal,California,A53,0,0,38.440467,-122.714431,55
Santa Rosa,A96,normal,California,A96,0,0,38.440467,-122.714431,31
Santa Rosa,A96,normal,California,A96,0,0,38.440467,-122.714431,62
Santa Rosa,A18,normal,California,A18,0,0,38.440467,-122.714431,58
Santa Rosa,A85,normal,California,A85,0,0,38.440467,-122.714431,64
Santa Rosa,A51,normal,California,A51,0,1,38.440467,-122.714431,0
Santa Rosa,A88,normal,California,A88,0,0,38.440467,-122.714431,56
Santa Rosa,A96,normal,California,A96,0,0,38.440467,-122.714431,45
Santa Rosa,A41,normal,California,A41,0,0,38.440467,-122.714431,57
Santa Rosa,A22,unsafe following distance,California,A22,1,1,38.440467,-122.714431,0
Santa Rosa,A92,normal,California,A92,0,0,38.440467,-122.714431,41
Santa Rosa,A70,normal,California,A70,0,1,38.440467,-122.714431,0
Santa Rosa,A17,normal,California,A17,0,0,38.440467,-122.714431,57
Santa Rosa,A11,normal,California,A11,0,0,38.440467,-122.714431,40
Santa Rosa,A51,normal,California,A51,0,0,38.440467,-122.714431,47
Santa Rosa,A26,normal,California,A26,0,0,38.440467,-122.714431,25
Santa Rosa,A99,normal,California,A99,0,0,38.440467,-122.714431,39
Santa Rosa,A18,normal,California,A18,0,0,38.440467,-122.714431,52
Santa Rosa,A97,normal,California,A97,0,1,38.440467,-122.714431,0
Santa Rosa,A48,normal,California,A48,0,1,38.440467,-122.714431,0
Santa Rosa,A24,normal,California,A24,0,0,38.440467,-122.714431,75
Santa Rosa,A88,normal,California,A88,0,0,38.440467,-122.714431,33
Santa Rosa,A20,normal,California,A20,0,0,38.440467,-122.714431,18
Santa Rosa,A28,normal,California,A28,0,0,38.440467,-122.714431,38
Santa Rosa,A8,normal,California,A8,0,1,38.440467,-122.714431,0
Santa Rosa,A31,normal,California,A31,0,0,38.440467,-122.714431,20
Santa Rosa,A61,normal,California,A61,0,0,38.440467,-122.714431,43
Santa Rosa,A43,normal,California,A43,0,1,38.440467,-122.714431,0
Santa Rosa,A12,normal,California,A12,0,0,38.440467,-122.714431,52
Santa Rosa,A88,normal,California,A88,0,0,38.440467,-122.714431,63
Santa Rosa,A18,normal,California,A18,0,0,38.440467,-122.714431,46
Santa Rosa,A35,normal,California,A35,0,0,38.440467,-122.714431,21
Santa Rosa,A57,unsafe following distance,California,A57,1,0,38.440467,-122.714431,54
Santa Rosa,A12,normal,California,A12,0,0,38.440467,-122.714431,33
Santa Rosa,A34,normal,California,A34,0,0,38.440467,-122.714431,36
Santa Rosa,A31,unsafe tail distance,California,A31,1,0,38.440467,-122.714431,53
Santa Rosa,A38,normal,California,A38,0,0,38.440467,-122.714431,57
Santa Rosa,A11,normal,California,A11,0,0,38.440467,-122.714431,47
Santa Rosa,A65,normal,California,A65,0,1,38.440467,-122.714431,0
Santa Rosa,A50,normal,California,A50,0,0,38.440467,-122.714431,37
Santa Rosa,A39,normal,California,A39,0,1,38.440467,-122.714431,0
Santa Rosa,A64,normal,California,A64,0,0,38.440467,-122.714431,28
Santa Rosa,A39,normal,California,A39,0,1,38.440467,-122.714431,0
Santa Rosa,A80,normal,California,A80,0,0,38.440467,-122.714431,37
Santa Rosa,A40,normal,California,A40,0,0,38.440467,-122.714431,75
Santa Rosa,A11,normal,California,A11,0,0,38.440467,-122.714431,68
Santa Rosa,A85,normal,California,A85,0,0,38.440467,-122.714431,54
Santa Rosa,A84,normal,California,A84,0,0,38.440467,-122.714431,27
Santa Rosa,A88,unsafe tail distance,California,A88,1,0,38.440467,-122.714431,45
Santa Rosa,A50,normal,California,A50,0,0,38.440467,-122.714431,36
Santa Rosa,A94,normal,California,A94,0,0,38.440467,-122.714431,33
Santa Rosa,A24,normal,California,A24,0,0,38.440467,-122.714431,54
Santa Rosa,A70,normal,California,A70,0,1,38.440467,-122.714431,0
Santa Rosa,A87,normal,California,A87,0,0,38.440467,-122.714431,40
Santa Rosa,A49,normal,California,A49,0,0,38.440467,-122.714431,62
Santa Rosa,A81,normal,California,A81,0,1,38.440467,-122.714431,0
Santa Rosa,A16,normal,California,A16,0,1,38.440467,-122.714431,0
Santa Rosa,A36,normal,California,A36,0,0,38.440467,-122.714431,31
Santa Rosa,A73,normal,California,A73,0,0,38.440467,-122.714431,41
Santa Rosa,A8,normal,California,A8,0,0,38.440467,-122.714431,43
Santa Rosa,A52,normal,California,A52,0,0,38.440467,-122.714431,16
Santa Rosa,A62,normal,California,A62,0,0,38.440467,-122.714431,18
Santa Rosa,A57,normal,California,A57,0,0,38.440467,-122.714431,69
Santa Rosa,A68,normal,California,A68,0,0,38.440467,-122.714431,56
Santa Rosa,A61,normal,California,A61,0,0,38.440467,-122.714431,49
Santa Rosa,A47,normal,California,A47,0,0,38.440467,-122.714431,34
Santa Rosa,A45,normal,California,A45,0,1,38.440467,-122.714431,0
Santa Rosa,A84,normal,California,A84,0,0,38.440467,-122.714431,49
Santa Rosa,A62,normal,California,A62,0,0,38.440467,-122.714431,64
Santa Rosa,A31,normal,California,A31,0,0,38.440467,-122.714431,66
Santa Rosa,A81,normal,California,A81,0,0,38.440467,-122.714431,47
Santa Rosa,A90,normal,California,A90,0,0,38.440467,-122.714431,48
Santa Rosa,A69,normal,California,A69,0,0,38.440467,-122.714431,23
Santa Rosa,A97,unsafe tail distance,California,A97,1,0,38.440467,-122.714431,35
Santa Rosa,A8,normal,California,A8,0,0,38.440467,-122.714431,53
Santa Rosa,A20,normal,California,A20,0,0,38.440467,-122.714431,33
Santa Rosa,A58,normal,California,A58,0,0,38.440467,-122.714431,27
Santa Rosa,A19,normal,California,A19,0,1,38.440467,-122.714431,0
Santa Rosa,A38,normal,California,A38,0,0,38.440467,-122.714431,32
Santa Rosa,A91,normal,California,A91,0,0,38.440467,-122.714431,40
Santa Rosa,A80,normal,California,A80,0,0,38.440467,-122.714431,42
Santa Rosa,A39,normal,California,A39,0,0,38.440467,-122.714431,68
Santa Rosa,A58,normal,California,A58,0,1,38.440467,-122.714431,0
Santa Rosa,A59,normal,California,A59,0,0,38.440467,-122.714431,58
Santa Rosa,A11,normal,California,A11,0,0,38.440467,-122.714431,50
Santa Rosa,A93,normal,California,A93,0,0,38.440467,-122.714431,58
Santa Rosa,A3,unsafe tail distance,California,A3,1,0,38.440467,-122.714431,53
Santa Rosa,A43,normal,California,A43,0,0,38.440467,-122.714431,63
Santa Rosa,A70,normal,California,A70,0,0,38.440467,-122.714431,61
Santa Rosa,A100,normal,California,A100,0,0,38.440467,-122.714431,45
Santa Rosa,A21,normal,California,A21,0,0,38.440467,-122.714431,46
Santa Rosa,A65,normal,California,A65,0,0,38.440467,-122.714431,55
Santa Rosa,A42,normal,California,A42,0,0,38.440467,-122.714431,16
Santa Rosa,A92,normal,California,A92,0,0,38.440467,-122.714431,35
Santa Rosa,A50,normal,California,A50,0,0,38.440467,-122.714431,31
Santa Rosa,A45,normal,California,A45,0,0,38.440467,-122.714431,22
Santa Rosa,A43,normal,California,A43,0,0,38.440467,-122.714431,42
Santa Rosa,A45,normal,California,A45,0,0,38.440467,-122.714431,69
Santa Rosa,A95,normal,California,A95,0,0,38.440467,-122.714431,18
Santa Rosa,A54,normal,California,A54,0,0,38.440467,-122.714431,52
Santa Rosa,A84,normal,California,A84,0,0,38.440467,-122.714431,71
Santa Rosa,A15,normal,California,A15,0,1,38.440467,-122.714431,0
Santa Rosa,A36,normal,California,A36,0,0,38.440467,-122.714431,27
Santa Rosa,A31,normal,California,A31,0,0,38.440467,-122.714431,65
Santa Rosa,A72,normal,California,A72,0,0,38.440467,-122.714431,39
Santa Rosa,A58,normal,California,A58,0,0,38.440467,-122.714431,75
Santa Rosa,A49,normal,California,A49,0,0,38.440467,-122.714431,40
Santa Rosa,A53,normal,California,A53,0,0,38.440467,-122.714431,49
Santa Rosa,A62,normal,California,A62,0,0,38.440467,-122.714431,16
Santa Rosa,A1,normal,California,A1,0,0,38.440467,-122.714431,45
Santa Rosa,A31,normal,California,A31,0,1,38.440467,-122.714431,0
Santa Rosa,A65,normal,California,A65,0,0,38.440467,-122.714431,35
Santa Rosa,A61,normal,California,A61,0,0,38.440467,-122.714431,66
Santa Rosa,A6,normal,California,A6,0,0,38.440467,-122.714431,60
Santa Rosa,A89,normal,California,A89,0,0,38.440467,-122.714431,69
Santa Rosa,A26,normal,California,A26,0,0,38.440467,-122.714431,19
Santa Rosa,A31,normal,California,A31,0,0,38.440467,-122.714431,74
Santa Rosa,A93,normal,California,A93,0,0,38.440467,-122.714431,27
Santa Rosa,A46,normal,California,A46,0,0,38.440467,-122.714431,20
Santa Rosa,A64,normal,California,A64,0,0,38.440467,-122.714431,56
Santa Rosa,A22,normal,California,A22,0,1,38.440467,-122.714431,0
Santa Rosa,A92,normal,California,A92,0,0,38.440467,-122.714431,62
Santa Rosa,A84,normal,California,A84,0,0,38.440467,-122.714431,57
Santa Rosa,A69,normal,California,A69,0,0,38.440467,-122.714431,23
Santa Rosa,A11,normal,California,A11,0,0,38.440467,-122.714431,62
Santa Rosa,A92,normal,California,A92,0,0,38.440467,-122.714431,48
Santa Rosa,A70,normal,California,A70,0,0,38.440467,-122.714431,56
Santa Rosa,A76,normal,California,A76,0,0,38.440467,-122.714431,51
Santa Rosa,A62,normal,California,A62,0,0,38.440467,-122.714431,37
Santa Rosa,A85,normal,California,A85,0,0,38.440467,-122.714431,61
Santa Rosa,A16,normal,California,A16,0,1,38.440467,-122.714431,0
Santa Rosa,A66,normal,California,A66,0,0,38.440467,-122.714431,64
Santa Rosa,A55,normal,California,A55,0,0,38.440467,-122.714431,15
Santa Rosa,A89,normal,California,A89,0,0,38.440467,-122.714431,42
Santa Rosa,A93,normal,California,A93,0,0,38.440467,-122.714431,46
Santa Rosa,A96,normal,California,A96,0,1,38.440467,-122.714431,0
Santa Rosa,A95,normal,California,A95,0,0,38.440467,-122.714431,23
Santa Rosa,A49,normal,California,A49,0,0,38.440467,-122.714431,34
Santa Rosa,A4,overspeed,California,A4,1,0,38.440467,-122.714431,77
Santa Rosa,A99,normal,California,A99,0,0,38.440467,-122.714431,54
Santa Rosa,A74,normal,California,A74,0,1,38.440467,-122.714431,0
Santa Rosa,A19,normal,California,A19,0,0,38.440467,-122.714431,54
Santa Rosa,A91,normal,California,A91,0,1,38.440467,-122.714431,0
Santa Rosa,A42,normal,California,A42,0,0,38.440467,-122.714431,52
Santa Rosa,A38,normal,California,A38,0,1,38.440467,-122.714431,0
Santa Rosa,A42,normal,California,A42,0,1,38.440467,-122.714431,0
Santa Rosa,A73,normal,California,A73,0,0,38.440467,-122.714431,34
Santa Rosa,A99,normal,California,A99,0,1,38.440467,-122.714431,0
Santa Rosa,A80,normal,California,A80,0,0,38.440467,-122.714431,47
Santa Rosa,A92,normal,California,A92,0,0,38.440467,-122.714431,40
Santa Rosa,A81,normal,California,A81,0,0,38.440467,-122.714431,21
Santa Rosa,A84,normal,California,A84,0,0,38.440467,-122.714431,64
Santa Rosa,A8,normal,California,A8,0,0,38.440467,-122.714431,31
Santa Rosa,A85,normal,California,A85,0,1,38.440467,-122.714431,0
Santa Rosa,A97,normal,California,A97,0,0,38.440467,-122.714431,21
Santa Rosa,A39,normal,California,A39,0,0,38.440467,-122.714431,67
Santa Rosa,A78,normal,California,A78,0,0,38.440467,-122.714431,24
Santa Rosa,A53,normal,California,A53,0,0,38.440467,-122.714431,37
Santa Rosa,A24,normal,California,A24,0,0,38.440467,-122.714431,16
Santa Rosa,A99,normal,California,A99,0,1,38.440467,-122.714431,0
Santa Rosa,A54,normal,California,A54,0,0,38.440467,-122.714431,58
Santa Rosa,A67,normal,California,A67,0,0,38.440467,-122.714431,70
Santa Rosa,A42,normal,California,A42,0,0,38.440467,-122.714431,50
Santa Rosa,A12,normal,California,A12,0,0,38.440467,-122.714431,68
Santa Rosa,A69,normal,California,A69,0,0,38.440467,-122.714431,28
Santa Rosa,A58,normal,California,A58,0,0,38.440467,-122.714431,27
Santa Rosa,A80,normal,California,A80,0,0,38.440467,-122.714431,35
Santa Rosa,A34,normal,California,A34,0,0,38.440467,-122.714431,55
Santa Rosa,A57,normal,California,A57,0,0,38.440467,-122.714431,55
Santa Rosa,A39,normal,California,A39,0,0,38.440467,-122.714431,28
Santa Rosa,A85,normal,California,A85,0,0,38.440467,-122.714431,71
Santa Rosa,A92,normal,California,A92,0,1,38.440467,-122.714431,0
Santa Rosa,A53,normal,California,A53,0,0,38.440467,-122.714431,60
Santa Rosa,A88,normal,California,A88,0,1,38.440467,-122.714431,0
Occidental,A50,normal,California,A50,0,1,38.40765,-122.947713,0
Occidental,A27,normal,California,A27,0,0,38.40765,-122.947713,18
Occidental,A100,normal,California,A100,0,0,38.40765,-122.947713,43
Occidental,A4,normal,California,A4,0,0,38.40765,-122.947713,70
Occidental,A100,normal,California,A100,0,0,38.40765,-122.947713,60
Occidental,A73,normal,California,A73,0,0,38.40765,-122.947713,20
Occidental,A27,normal,California,A27,0,1,38.40765,-122.947713,0
Occidental,A4,normal,California,A4,0,0,38.40765,-122.947713,43
Occidental,A88,normal,California,A88,0,0,38.40765,-122.947713,43
Occidental,A23,normal,California,A23,0,0,38.40765,-122.947713,36
Occidental,A15,normal,California,A15,0,0,38.40765,-122.947713,33
Occidental,A77,unsafe following distance,California,A77,1,0,38.40765,-122.947713,68
Occidental,A50,normal,California,A50,0,0,38.40765,-122.947713,23
Occidental,A15,normal,California,A15,0,1,38.40765,-122.947713,0
Occidental,A19,normal,California,A19,0,0,38.40765,-122.947713,19
Occidental,A77,normal,California,A77,0,0,38.40765,-122.947713,51
Occidental,A46,normal,California,A46,0,0,38.40765,-122.947713,47
Occidental,A23,normal,California,A23,0,0,38.40765,-122.947713,55
